,date,modules,cnt
539,2020-01-31, DSBC-MODEL-PREP,1
540,2020-01-31, DSBC-PYTHON-3,3
541,2020-01-31, DSBC-SQL-FOUNDATIONS-3,2
542,2020-02-01, DSBC-PYTHON-2,2
543,2020-02-02, DSBC-PROFESSIONAL-BRANDING,1
544,2020-02-02, DSBC-SQL-FOUNDATIONS-1,1
545,2020-02-03, DSBC-CLASSIFICATIONS,3
546,2020-02-03, DSBC-PYTHON-2,1
547,2020-02-03, DSBC-TENSOR-FLOW,2
548,2020-02-04, DSBC-CLASSIFICATIONS,1
549,2020-02-04, DSBC-CLUSTER,1
550,2020-02-04, DSBC-TIME-SERIES,2
551,2020-02-04, DSBC-WAY-OF-DATA-SCIENTIST,3
552,2020-02-05, DSBC-1-CAPSTONE-EXP-DES,1
553,2020-02-05, DSBC-BIG-DATA-SPARK,2
554,2020-02-05, DSBC-DEEP-LEARNING,1
555,2020-02-05, DSBC-MODEL-PREP,1
556,2020-02-05, DSBC-NLP-V2,1
557,2020-02-05, DSBC-PYTHON-4,1
558,2020-02-06, DS-PHONE-SCREEN,1
559,2020-02-06, DSBC-EXP-DES-V2,2
560,2020-02-06, DSBC-MODEL-PREP,1
561,2020-02-06, DSBC-PROFESSIONAL-BRANDING,2
562,2020-02-06, DSBC-PYTHON-4,3
563,2020-02-06,m vs Binomial Distribution] User-submitted feedback ,1
564,2020-02-07, DSBC-CLASSIFICATIONS,2
565,2020-02-07, DSBC-CLUSTER,1
566,2020-02-08, DSBC-NETWORKING,1
567,2020-02-08, DSBC-SQL-FOUNDATIONS-1,1
568,2020-02-09, DSBC-BIG-DATA-SPARK,1
569,2020-02-09, DSBC-PYTHON-2,1
570,2020-02-10, DSBC-EXP-DES-V2,1
571,2020-02-10, DSBC-NETWORKING,3
572,2020-02-10, DSBC-PYTHON-3,1
573,2020-02-11, DSBC-BIG-DATA,1
574,2020-02-11, DSBC-REGRESSION-PROBLEMS,1
575,2020-02-11, DSBC-SQL-FOUNDATIONS-3,1
576,2020-02-12, DSBC-MODEL-PREP,2
577,2020-02-12, DSBC-NETWORKING,1
578,2020-02-13, DSBC-PYTHON-3,1
579,2020-02-13, DSBC-PYTHON-4,1
580,2020-02-15, DSBC-TIME-SERIES,1
581,2020-02-16, DSBC-CLASSIFICATIONS,1
582,2020-02-17, DSBC-TIME-SERIES,1
583,2020-02-17,mations] User-submitted feedback ,1
584,2020-02-19, DSBC-DATA-VIS-1,1
585,2020-02-19, DSBC-MODEL-PREP,1
586,2020-02-20, DSBC-BIG-DATA-SPARK,1
587,2020-02-20, DSBC-EXP-DES-V2,1
588,2020-02-20, DSBC-MODEL-PREP,2
589,2020-02-21, DSBC-MODEL-PREP,1
590,2020-02-21, DSBC-RANDOM-FOREST,1
591,2020-02-23, DSBC-1-CAPSTONE-EXP-DES,1
592,2020-02-23, DSBC-EXP-DES-V2,1
593,2020-02-23, DSBC-TIME-SERIES-V2,1
594,2020-02-24, DSBC-FINAL-CAPSTONE,1
595,2020-02-24, DSBC-MODEL-PREP,3
596,2020-02-25, DSBC-EXP-DES-AB-TEST,1
597,2020-02-25, DSBC-GRADUATE,1
598,2020-02-25, DSBC-MODEL-PREP,4
599,2020-02-26, DSBC-MODEL-PREP,3
600,2020-02-26, DSBC-RANDOM-FOREST,1
601,2020-02-26, DSBC-TIME-SERIES,1
602,2020-02-26, getting Spark] User-submitted feedback ,2
603,2020-02-27, DSBC-CLUSTER,1
604,2020-02-27, DSBC-MODEL-PREP,1
605,2020-02-28, DSBC-SQL-FOUNDATIONS-3,1
606,2020-02-29, DSBC-TENSOR-FLOW,1
607,2020-03-02, DSBC-BIG-DATA,1
608,2020-03-02, George] User-submitted feedback ,1
609,2020-03-04, DSBC-CLASSIFICATIONS,1
610,2020-03-04, DSBC-SQL-FOUNDATIONS-2,1
611,2020-03-04, DSBC-TENSOR-FLOW,1
612,2020-03-05, DSBC-CLASSIFICATIONS,2
613,2020-03-05, DSBC-MODEL-PREP,1
614,2020-03-05,mat?] User-submitted feedback ,1
615,2020-03-06, DSBC-CLUSTER,1
616,2020-03-06, DSBC-NEURAL-NETWORKS,1
617,2020-03-06, DSBC-PYTHON-1,1
618,2020-03-06, DSBC-SQL-FOUNDATIONS-3,2
619,2020-03-07, DSBC-EXP-DES-V2,1
620,2020-03-07, DSBC-PYTHON-3,1
621,2020-03-07, DSBC-SQL-FOUNDATIONS-3,1
622,2020-03-08, DSBC-EXP-DES-V2,1
623,2020-03-09, DSBC-BOOSTING-MODELS,1
624,2020-03-09, DSBC-CLASSIFICATIONS,2
625,2020-03-10, DSBC-CLASSIFICATIONS,1
626,2020-03-10, DSBC-REGRESSION-PROBLEMS,2
627,2020-03-11, DSBC-EXP-DES-V2,1
628,2020-03-12, DSF-ORIENTATION,3
629,2020-03-13, DSBC-REGRESSION-PROBLEMS,1
630,2020-03-15, DSBC-EXP-DES-V2,1
631,2020-03-15, DSBC-PYTHON-2,1
632,2020-03-16, DSBC-BIG-DATA-SPARK,1
633,2020-03-16, DSBC-REGRESSION-PROBLEMS,1
634,2020-03-17, DSBC-REGRESSION-PROBLEMS,1
635,2020-03-17, DSBC-WAY-OF-DATA-SCIENTIST,1
636,2020-03-17,ward prop?] User-submitted feedback ,1
637,2020-03-18, DSBC-BIG-DATA-SPARK,1
638,2020-03-18, DSBC-MODEL-PREP,2
639,2020-03-18, DSBC-RANDOM-FOREST,1
640,2020-03-18, DSBC-REGRESSION-PROBLEMS,1
641,2020-03-19, DSBC-1-CAPSTONE-EXP-DES,1
642,2020-03-19, DSBC-BIG-DATA-SPARK,1
643,2020-03-19, DSBC-PYTHON-1,1
644,2020-03-19, DSBC-REGRESSION-PROBLEMS,4
645,2020-03-20, DS-GIT,1
646,2020-03-20, DSBC-NEURAL-NETWORKS,1
647,2020-03-20, DSBC-REGRESSION-PROBLEMS,1
648,2020-03-22, DSBC-PYTHON-2,1
649,2020-03-22, DSBC-RANDOM-FOREST,2
650,2020-03-22, DSBC-SQL-EXAM,1
651,2020-03-23, DSBC-BIG-DATA,2
652,2020-03-23, DSBC-NETWORKING,1
653,2020-03-23, DSBC-NEURAL-NETWORKS,2
654,2020-03-23, DSBC-SQL-FOUNDATIONS-3,1
655,2020-03-23, DSBC-TENSOR-FLOW,1
656,2020-03-24, DSBC-EXP-DES-V2,1
657,2020-03-24, DSBC-TIME-SERIES,1
658,2020-03-25, DSBC-PYTHON-1,1
659,2020-03-26, DSBC-BIG-DATA-SPARK,1
660,2020-03-26, DSBC-NEURAL-NETWORKS,1
661,2020-03-26, DSBC-SIMILARITY-MODELS,1
662,2020-03-27, DSBC-CLASSIFICATIONS,1
663,2020-03-27, DSBC-TIME-SERIES,1
664,2020-03-29, DSBC-RANDOM-FOREST,1
665,2020-03-30, DSBC-MODEL-PREP,1
666,2020-03-30, DSBC-RANDOM-FOREST,2
667,2020-03-31, DSBC-PYTHON-2,4
668,2020-03-31, DSBC-SUPPORT-VECTOR-MACHINES,2
669,2020-04-01, DSBC-ALGORITHMS-DATA-STRUCTURES,1
670,2020-04-01, DSBC-MODEL-PREP,1
671,2020-04-01, DSBC-PYTHON-3,4
672,2020-04-01, DSBC-SUPPORT-VECTOR-MACHINES,1
673,2020-04-02, DSBC-BOOSTING-MODELS,1
674,2020-04-02, DSBC-CLUSTER,1
675,2020-04-02, DSBC-MODEL-PREP,1
676,2020-04-02, DSBC-WAY-OF-DATA-SCIENTIST,1
677,2020-04-03, DSBC-BOOSTING-MODELS,2
678,2020-04-03, DSBC-CLASSIFICATIONS,1
679,2020-04-03, DSBC-PYTHON-3,1
680,2020-04-04, DSBC-PYTHON-2,1
681,2020-04-04, DSBC-PYTHON-3,2
682,2020-04-05, DS-PHONE-SCREEN,2
683,2020-04-05, DSBC-SQL-FOUNDATIONS-1,1
684,2020-04-06, DSBC-MODEL-PREP,1
685,2020-04-07, DSBC-CLASSIFICATIONS,1
686,2020-04-09, DSBC-PYTHON-2,1
687,2020-04-09, DSBC-PYTHON-4,1
688,2020-04-09, DSBC-TENSOR-FLOW,1
689,2020-04-10, DSBC-BIG-DATA-SPARK,1
690,2020-04-10, DSBC-CLUSTER,1
691,2020-04-10, DSBC-ROLE,1
692,2020-04-11, Challenge] User-submitted feedback ,1
693,2020-04-11, DSBC-DEEP-LEARNING,2
694,2020-04-11, DSBC-PYTHON-1,1
695,2020-04-11, DSBC-RANDOM-FOREST,1
696,2020-04-11, DSBC-WAY-OF-DATA-SCIENTIST,1
697,2020-04-12, DSBC-EXP-DES-V2,1
698,2020-04-13, DSBC-CLUSTER,2
699,2020-04-13, DSBC-EXP-DES-V2,1
700,2020-04-13, DSBC-PYTHON-3,1
701,2020-04-14, DSBC-PYTHON-3,1
702,2020-04-14, DSBC-SUPPORT-VECTOR-MACHINES,2
703,2020-04-14, DSBC-TIME-SERIES,1
704,2020-04-14, DSF-ORIENTATION,1
705,2020-04-15, DSBC-PYTHON-1,1
706,2020-04-15, DSBC-PYTHON-4,1
707,2020-04-17, DSBC-CLASSIFICATIONS,1
708,2020-04-17, DSBC-PROFESSIONAL-BRANDING,1
709,2020-04-17, DSBC-SQL-FOUNDATIONS-3,1
710,2020-04-18, DSBC-WAY-OF-DATA-SCIENTIST,1
711,2020-04-19, DSBC-PROFESSIONAL-BRANDING,2
712,2020-04-19, DSBC-PYTHON-2,1
713,2020-04-19, DSBC-SQL-FOUNDATIONS-2,1
714,2020-04-20, DSBC-PYTHON-SELF-SUFF,1
715,2020-04-21, DSBC-CLUSTER,2
716,2020-04-21, DSBC-PYTHON-1,1
717,2020-04-22, DSBC-DEEP-LEARNING,1
718,2020-04-22, DSBC-PYTHON-1,1
719,2020-04-22, DSBC-REGRESSION-PROBLEMS,1
720,2020-04-22, DSBC-SUPPORT-VECTOR-MACHINES,1
721,2020-04-22, DSBC-TIME-SERIES,1
722,2020-04-23, DSBC-CLASSIFICATIONS,1
723,2020-04-23, DSBC-CLUSTER,2
724,2020-04-23, DSBC-WAY-OF-DATA-SCIENTIST,1
725,2020-04-24, DSBC-PYTHON-2,1
726,2020-04-25, DSBC-CLUSTER,2
727,2020-04-25, DSBC-RANDOM-FOREST,1
728,2020-04-25, DSBC-REGRESSION-PROBLEMS,1
729,2020-04-28, DSBC-SQL-FOUNDATIONS-1,1
730,2020-04-29, DSBC-EXP-DES-V2,1
731,2020-05-01, DS-GIT,1
732,2020-05-02, DSBC-FINAL-CAPSTONE-V2,1
733,2020-05-03, DSBC-PYTHON-3,2
734,2020-05-04, DSBC-PYTHON-3,1
735,2020-05-05, DSBC-BIG-DATA-V2,1
736,2020-05-05, DSBC-PYTHON-4,1
737,2020-05-07, DSBC-CLASSIFICATIONS,1
738,2020-05-07, DSBC-SQL-FOUNDATIONS-1,1
739,2020-05-08, DSBC-FINAL-CAPSTONE-V2,1
740,2020-05-09, DSBC-MODEL-PREP,1
741,2020-05-10, DSBC-CLASSIFICATION-PROBLEMS,1
742,2020-05-11, DSBC-TIME-SERIES,1
743,2020-05-12, DSBC-1-CAPSTONE-EXP-DES,1
744,2020-05-12, DSBC-CLASSIFICATIONS,2
745,2020-05-12, DSBC-NETWORKING,1
746,2020-05-12, DSBC-PYTHON-1,1
747,2020-05-13, DSBC-CLASSIFICATIONS,1
748,2020-05-14, DS-PHONE-SCREEN,1
749,2020-05-14,matting] User-submitted feedback ,1
750,2020-05-15, DSBC-CLASSIFICATIONS,1
751,2020-05-15, DSBC-NETWORKING,1
752,2020-05-16, DSBC-CLASSIFICATIONS,1
753,2020-05-16, DSBC-MODEL-PREP,1
754,2020-05-18, DSBC-ROLE,1
755,2020-05-19, DSBC-MODEL-PREP,1
756,2020-05-19, DSBC-PYTHON-1,1
757,2020-05-19, DSBC-REGRESSION-PROBLEMS,1
758,2020-05-19, DSBC-SQL-EXAM,1
759,2020-05-19, DSBC-SQL-FOUNDATIONS-3,1
760,2020-05-20, DSBC-MODEL-PREP,2
761,2020-05-20, DSBC-PYTHON-2,1
762,2020-05-20, DSBC-SQL-FOUNDATIONS-2,1
763,2020-05-20, DSBC-WAY-OF-DATA-SCIENTIST,1
764,2020-05-21, DSBC-EXP-DES-V2,1
765,2020-05-21, DSBC-MODEL-PREP,2
766,2020-05-21, DSBC-ORIENTATION-DSI,1
767,2020-05-21, DSBC-PYTHON-1,1
768,2020-05-21, DSBC-REGRESSION-PROBLEMS,1
769,2020-05-22, DSBC-DEEP-LEARNING,3
770,2020-05-22, DSBC-MODEL-PREP,1
771,2020-05-22, DSBC-PYTHON-3,1
772,2020-05-22, DSBC-SQL-FOUNDATIONS-2,1
773,2020-05-22, DSBC-TIME-SERIES,2
774,2020-05-22, DSBC-WAY-OF-DATA-SCIENTIST,1
775,2020-05-22, SL Similarity module,1
776,2020-05-22, SL Similiarities module,1
777,2020-05-23, DSBC-PYTHON-3,1
778,2020-05-23, DSBC-PYTHON-4,1
779,2020-05-25, DSBC-TIME-SERIES,1
780,2020-05-26, DSBC-CLASSIFICATIONS,3
781,2020-05-26, DSBC-INTERVIEWING,2
782,2020-05-26, DSBC-REGRESSION-PROBLEMS,1
783,2020-05-26, DSBC-TIME-SERIES,1
784,2020-05-27, DSBC-MODEL-PREP,1
785,2020-05-27, DSBC-WAY-OF-DATA-SCIENTIST,1
786,2020-05-27, link] User-submitted feedback ,1
787,2020-05-28, DSBC-TIME-SERIES,4
788,2020-05-29, DSBC-CLASSIFICATIONS,4
789,2020-05-29, DSBC-CLUSTER,1
790,2020-05-29, DSBC-NETWORKING,1
791,2020-05-29, DSBC-TIME-SERIES,2
792,2020-05-30, DSBC-CLASSIFICATIONS,1
793,2020-05-30, DSBC-MODEL-PREP,1
794,2020-05-30, DSBC-NLP-V2,1
795,2020-05-30, DSBC-PYTHON-2,1
796,2020-06-01, DSBC-CLASSIFICATIONS,1
797,2020-06-01, DSBC-ROLE,1
798,2020-06-01, DSBC-TIME-SERIES,1
799,2020-06-01, dimensionality reduction] User-submitted feedback ,1
800,2020-06-02, data scientists IV - 02 Data distributions,1
801,2020-06-02,ming a t-test,2
802,2020-06-03, DSBC-MODEL-PREP,2
803,2020-06-04, DSBC-FINAL-CAPSTONE-V2,1
804,2020-06-04, DSF-ORIENTATION,1
805,2020-06-06, DSBC-DEEP-LEARNING,1
806,2020-06-08, DSBC-DEEP-LEARNING,4
807,2020-06-08, DSBC-PYTHON-1,2
808,2020-06-09, DSBC-DEEP-LEARNING,1
809,2020-06-09, DSBC-PYTHON-1,1
810,2020-06-09, DSBC-PYTHON-2,1
811,2020-06-09, DSBC-SQL-FOUNDATIONS-3,1
812,2020-06-10, DSBC-BIG-DATA-SPARK,1
813,2020-06-11, DSBC-PYTHON-1,1
814,2020-06-11, DSBC-WAY-OF-DATA-SCIENTIST,2
815,2020-06-12, DSBC-PYTHON-2,1
816,2020-06-13, DSBC-CLASSIFICATIONS,1
817,2020-06-13, DSBC-PYTHON-3,1
818,2020-06-14, DSBC-BIG-DATA,1
819,2020-06-14, DSBC-PYTHON-4,1
820,2020-06-14, DSBC-TIME-SERIES,2
821,2020-06-15, DSBC-EXP-DES-V2,1
822,2020-06-16, DSBC-SQL-FOUNDATIONS-3,1
823,2020-06-16, DSBC-WEB-SCRAPING,3
824,2020-06-17, DSBC-SQL-FOUNDATIONS-1,1
825,2020-06-17, DSF-ORIENTATION,1
826,2020-06-18, DSBC-NLP-V2,1
827,2020-06-18, DSBC-PYTHON-3,1
828,2020-06-19, DSBC-REGRESSION-PROBLEMS,2
829,2020-06-20, DSBC-NLP-V2,1
830,2020-06-22, DSBC-NLP-V2,2
831,2020-06-22, DSBC-REGRESSION-PROBLEMS,5
832,2020-06-22, DSBC-SQL-FOUNDATIONS-3,1
833,2020-06-22,e mentioned in text] User-submitted feedback ,1
834,2020-06-23, DSBC-CLUSTER,1
835,2020-06-23, DSBC-WEB-SCRAPING,1
836,2020-06-24, DSBC-MODEL-PREP,1
837,2020-06-24, DSBC-REGRESSION-PROBLEMS,1
838,2020-06-25, DSBC-NLP,1
839,2020-06-25, DSBC-SIMILARITY-MODELS,1
840,2020-06-25, auto-assessments,1
841,2020-06-26, DSBC-BIG-DATA-V2,1
842,2020-06-27, DSBC-RANDOM-FOREST,1
843,2020-06-27, DSBC-SUPPORT-VECTOR-MACHINES,1
844,2020-06-28, DSBC-EXP-DES-V2,4
845,2020-06-28, DSBC-NLP-V2,2
846,2020-06-28, DSBC-PROFESSIONAL-BRANDING,1
847,2020-06-28, DSBC-TIME-SERIES,1
848,2020-06-29, DSBC-NLP,1
849,2020-06-29,mation about objects and modules,1
850,2020-07-01, DSBC-CLASSIFICATIONS,1
851,2020-07-02, DSBC-WAY-OF-DATA-SCIENTIST,2
852,2020-07-03, DSBC-SQL-EXAM,1
853,2020-07-04, DSBC-EXP-DES-V2,1
854,2020-07-05, DSBC-MODEL-PREP,1
855,2020-07-06, DSBC-SIMILARITY-MODELS,1
856,2020-07-06,matting in checkpoint - Learnosity] User-submitted feedback ,1
857,2020-07-08, DSBC-ALGORITHMS-DATA-STRUCTURES,2
858,2020-07-08, DSBC-CLASSIFICATIONS,1
859,2020-07-08, DSBC-PYTHON-2,1
860,2020-07-08, DSBC-PYTHON-3,1
861,2020-07-08, DSBC-WAY-OF-DATA-SCIENTIST,1
862,2020-07-09, DSBC-PYTHON-1,1
863,2020-07-09, DSBC-PYTHON-2,1
864,2020-07-09, DSBC-PYTHON-3,1
865,2020-07-09, DSBC-PYTHON-4,1
866,2020-07-09, DSBC-SIMILARITY-MODELS,1
867,2020-07-09, DSBC-SQL-FOUNDATIONS-3,1
868,2020-07-09, DSBC-WAY-OF-DATA-SCIENTIST,4
869,2020-07-11, DSBC-SQL-FOUNDATIONS-2,1
870,2020-07-11, DSBC-WAY-OF-DATA-SCIENTIST,1
871,2020-07-12, DSBC-PYTHON-1,1
872,2020-07-12, DSBC-SQL-FOUNDATIONS-2,2
873,2020-07-13, DSBC-MODEL-PREP,1
874,2020-07-13, DSBC-PYTHON-1,1
875,2020-07-15, DSBC-PYTHON-1,1
876,2020-07-15, ds-flex-orientation,1
877,2020-07-16, DSBC-MODEL-PREP,1
878,2020-07-16, DSBC-RANDOM-FOREST,1
879,2020-07-16, DSBC-SQL-FOUNDATIONS-2,1
880,2020-07-17, DS-GIT,1
881,2020-07-17, DSBC-BIG-DATA-SPARK,1
882,2020-07-17, DSBC-SQL-FOUNDATIONS-3,1
883,2020-07-22, DSBC-CLUSTER,1
884,2020-07-23, DSBC-CLUSTER,3
885,2020-07-23, converting Python I-III into Qualified ,1
886,2020-07-24, DSBC-CLUSTER,2
887,2020-07-24, DSBC-PYTHON-1,1
888,2020-07-24, DSBC-PYTHON-2,1
889,2020-07-24, time series module,1
890,2020-07-25, DSBC-CLUSTER,2
891,2020-07-25, DSBC-PYTHON-1,5
892,2020-07-26, DSBC-PYTHON-2,1
893,2020-07-27, DSBC-PYTHON-1,1
894,2020-07-28, DSBC-MODEL-PREP,1
895,2020-07-28, DSBC-PYTHON-1,1
896,2020-07-28, DSBC-PYTHON-2,1
897,2020-07-28, DSBC-TIME-SERIES,1
898,2020-07-28, DSBC-WAY-OF-DATA-SCIENTIST,1
899,2020-07-29, DSBC-CAPSTONE-UNSUPER-LEARN,1
900,2020-07-29, DSBC-PYTHON-1,1
901,2020-07-29, ds-flex-orientation,1
902,2020-07-30, DSBC-MODEL-PREP,1
903,2020-08-01, DSBC-RANDOM-FOREST,1
904,2020-08-02, DSBC-MODEL-PREP,1
905,2020-08-03, DSBC-EXP-DES-V2,2
906,2020-08-04, DSBC-MODEL-PREP,2
907,2020-08-04, DSBC-NLP-V2,1
908,2020-08-04, DSBC-PYTHON-3,1
909,2020-08-05, DSBC-PYTHON-2,1
910,2020-08-05, DSBC-PYTHON-3,2
911,2020-08-06, DSBC-NLP-V2,1
912,2020-08-06, DSBC-PYTHON-2,2
913,2020-08-07, DSBC-MODEL-PREP,1
914,2020-08-07, DSBC-SQL-FOUNDATIONS-2,1
915,2020-08-08, DSBC-NLP-V2,1
916,2020-08-10, DSBC-CLASSIFICATIONS,1
917,2020-08-10, DSBC-MODEL-PREP,2
918,2020-08-10, DSBC-PYTHON-2,1
919,2020-08-11, DSBC-CLASSIFICATIONS,1
920,2020-08-12, DSBC-CLUSTER,1
921,2020-08-12, DSBC-REGRESSION-PROBLEMS,1
922,2020-08-12, ds-flex-orientation,1
923,2020-08-13, DSBC-PYTHON-1,1
924,2020-08-14, DSBC-TIME-SERIES,2
925,2020-08-16, DSBC-SQL-FOUNDATIONS-3,1
926,2020-08-17, DSBC-WAY-OF-DATA-SCIENTIST,1
927,2020-08-18, DSBC-CLASSIFICATIONS,2
928,2020-08-18, DSBC-MODEL-PREP,1
929,2020-08-18, DSBC-PYTHON-3,1
930,2020-08-18,mat] User-submitted feedback ,1
931,2020-08-19, DSBC-CLASSIFICATIONS,2
932,2020-08-19, DSBC-NLP-V2,1
933,2020-08-19, DSBC-PYTHON-4,1
934,2020-08-20, DSBC-CLASSIFICATIONS,1
935,2020-08-20, DSBC-MODEL-PREP,1
936,2020-08-20, DSBC-NLP-V2,4
937,2020-08-20, DSBC-SQL-FOUNDATIONS-3,2
938,2020-08-21, DSBC-PYTHON-2,1
939,2020-08-22, DSBC-PYTHON-4,1
940,2020-08-22, DSBC-SUPPORT-VECTOR-MACHINES,2
941,2020-08-23, DSBC-PYTHON-1,1
942,2020-08-23, DSBC-REGRESSION-PROBLEMS,3
943,2020-08-25, DSBC-CLASSIFICATIONS,4
944,2020-08-26, DSBC-CLASSIFICATIONS,1
945,2020-08-26, DSBC-MODEL-PREP,2
946,2020-08-27, DSBC-CLASSIFICATIONS,3
947,2020-08-27, DSBC-EXP-DES-V2,1
948,2020-08-27, DSBC-ORIENTATION-DSI,1
949,2020-08-28, DSBC-REGRESSION-PROBLEMS,2
950,2020-08-30, DSBC-PYTHON-1,1
951,2020-08-31, DSBC-CLASSIFICATIONS,2
952,2020-08-31, DSBC-REGRESSION-PROBLEMS,1
953,2020-09-01, DSBC-EXP-DES-V2,1
954,2020-09-01, DSBC-REGRESSION-PROBLEMS,1
955,2020-09-01, DSBC-WAY-OF-DATA-SCIENTIST,1
956,2020-09-02, DSBC-CLASSIFICATIONS,1
957,2020-09-02, DSBC-REGRESSION-PROBLEMS,4
958,2020-09-02, linear regression,1
959,2020-09-03, DSBC-BOOSTING-MODELS,3
960,2020-09-03, DSBC-PYTHON-1,1
961,2020-09-04, DS-GIT,1
962,2020-09-04, DSBC-MODEL-PREP,4
963,2020-09-05, DS-PHONE-SCREEN,2
964,2020-09-05, DSBC-MODEL-PREP,1
965,2020-09-05, DSBC-WAY-OF-DATA-SCIENTIST,6
966,2020-09-06, DSBC-CLASSIFICATIONS,1
967,2020-09-06, DSBC-SQL-FOUNDATIONS-3,1
968,2020-09-07, DSBC-CLASSIFICATIONS,6
969,2020-09-07, DSBC-RANDOM-FOREST,1
970,2020-09-08, DSBC-CLASSIFICATIONS,1
971,2020-09-08, DSBC-REGRESSION-PROBLEMS,1
972,2020-09-08, DSBC-WAY-OF-DATA-SCIENTIST,1
973,2020-09-09, DSBC-CLASSIFICATIONS,6
974,2020-09-09, DSBC-PYTHON-2,1
975,2020-09-09, DSBC-PYTHON-4,1
976,2020-09-10, DSBC-MODEL-PREP,1
977,2020-09-10, DSBC-PYTHON-1,1
978,2020-09-11, DSBC-MODEL-PREP,1
979,2020-09-11, DSBC-PYTHON-1,1
980,2020-09-11, DSBC-REGRESSION-PROBLEMS,2
981,2020-09-11, DSBC-SQL-FOUNDATIONS-2,1
982,2020-09-12, 2 questions] User-submitted feedback ,1
983,2020-09-12, DSBC-MODEL-PREP,3
984,2020-09-12, DSBC-REGRESSION-PROBLEMS,1
985,2020-09-13, DSBC-SQL-FOUNDATIONS-1,1
986,2020-09-14, DSBC-MODEL-PREP,1
987,2020-09-14, DSBC-SQL-FOUNDATIONS-1,1
988,2020-09-15, DSBC-CLASSIFICATIONS,1
989,2020-09-15, DSBC-MODEL-PREP,2
990,2020-09-15, DSBC-PYTHON-1,1
991,2020-09-15, DSBC-SQL-FOUNDATIONS-1,1
992,2020-09-16, DSBC-PYTHON-2,1
993,2020-09-17, DSBC-CLASSIFICATIONS,2
994,2020-09-18, DSBC-CLASSIFICATIONS,5
995,2020-09-18, DSBC-REGRESSION-PROBLEMS,1
996,2020-09-18, DSBC-SQL-FOUNDATIONS-3,1
997,2020-09-20, DSBC-FIRST-STEPS,1
998,2020-09-20, DSBC-MODEL-PREP,1
999,2020-09-21, DSBC-CLASSIFICATIONS,1
1000,2020-09-21, DSBC-REGRESSION-PROBLEMS,3
1001,2020-09-21, DSBC-WAY-OF-DATA-SCIENTIST,1
1002,2020-09-22, DSBC-EXP-DES-V2,1
1003,2020-09-22, DSBC-MODEL-PREP,1
1004,2020-09-23, DSBC-CLASSIFICATIONS,1
1005,2020-09-23, DSBC-EXP-DES-V2,1
1006,2020-09-24, DSBC-CLASSIFICATIONS,2
1007,2020-09-24, DSBC-EXP-DES-V2,1
1008,2020-09-24, DSBC-MODEL-PREP,1
1009,2020-09-24, DSBC-PYTHON-1,1
1010,2020-09-24, DSBC-REGRESSION-PROBLEMS,1
1011,2020-09-24, DSBC-WAY-OF-DATA-SCIENTIST,1
1012,2020-09-25, DSBC-CLASSIFICATIONS,2
1013,2020-09-25, DSBC-REGRESSION-PROBLEMS,2
1014,2020-09-25, assignment revision] User-submitted feedback ,1
1015,2020-09-27, DSBC-REGRESSION-PROBLEMS,1
1016,2020-09-28, DSBC-MODEL-PREP,2
1017,2020-09-28, DSBC-SIMILARITY-MODELS,3
1018,2020-09-28, link instead of searching ball tree method] User-submitted feedback ,1
1019,2020-09-29, DSBC-1-CAPSTONE-EXP-DES,1
1020,2020-09-29, DSBC-CLASSIFICATIONS,1
1021,2020-09-29, DSBC-NLP-V2,2
1022,2020-09-30, DSBC-CLASSIFICATIONS,1
1023,2020-09-30, DSBC-PYTHON-2,2
1024,2020-10-01, DSBC-INTERVIEWING,1
1025,2020-10-01, DSBC-TIME-SERIES,1
1026,2020-10-02, DSBC-PYTHON-3,1
1027,2020-10-02,mula - Learnosity] User-submitted feedback ,1
1028,2020-10-04, DSBC-TIME-SERIES,2
1029,2020-10-05, DSBC-CLASSIFICATIONS,1
1030,2020-10-05, DSBC-NETWORKING,1
1031,2020-10-05, SQL III,1
1032,2020-10-06, DSBC-CLASSIFICATIONS,2
1033,2020-10-06, DSBC-PYTHON-SELF-SUFF,1
1034,2020-10-06, DSBC-WAY-OF-DATA-SCIENTIST,1
1035,2020-10-07, DSBC-PYTHON-1,1
1036,2020-10-08, DSBC-NLP-V2,1
1037,2020-10-08, DSBC-PYTHON-1,2
1038,2020-10-08, DSBC-PYTHON-2,1
1039,2020-10-08, DSBC-PYTHON-3,3
1040,2020-10-08, DSBC-SUPPORT-VECTOR-MACHINES,1
1041,2020-10-08, SQL connection - Qualified] User-submitted feedback ,1
1042,2020-10-09, DSBC-SUPPORT-VECTOR-MACHINES,1
1043,2020-10-10, DSBC-PYTHON-3,1
1044,2020-10-10, DSBC-SQL-FOUNDATIONS-1,1
1045,2020-10-12, DSBC-PYTHON-1,2
1046,2020-10-13, DSBC-MODEL-PREP,1
1047,2020-10-13,ward] User-submitted feedback ,1
1048,2020-10-14, DSBC-BIG-DATA,1
1049,2020-10-14, ds-flex-orientation,2
1050,2020-10-15, DSBC-CLASSIFICATIONS,1
1051,2020-10-15, DSBC-MODEL-PREP,1
1052,2020-10-15, DSBC-WAY-OF-DATA-SCIENTIST,1
1053,2020-10-16, DSBC-CLASSIFICATIONS,1
1054,2020-10-17, DSBC-PYTHON-1,1
1055,2020-10-17, DSBC-WAY-OF-DATA-SCIENTIST,1
